timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data
1755008052.723318,2025-08-12T17:14:12.723318,7670,0,4,-0.31,-0.02,0.89,-18.25,-1.13,-10.7,1.01,9.7,-1.2833,36.8167,90,218353,101216.9,25,9,0,0,0,0,-52,9.03,-11.29,BEACON,"{""record_number"": 7670, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.31, ""ay"": -0.02, ""az"": 0.89, ""pitch"": -18.25, ""roll"": -1.13}, ""gyro_data"": {""gx"": -10.7, ""gy"": 1.01, ""gz"": 9.7}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 90, ""time"": 218353}, ""alt_data"": {""pressure"": 101216.9, ""temperature"": 25, ""AGL"": 9, ""velocity"": 0, ""kalman_altitude"": 9.03, ""kalman_vertical_velocity"": -11.29}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 1688, ""packets_received"": 4, ""kalman_data"": {""altitude"": 9.03, ""vertical_velocity"": -11.29}, ""kalman_altitude"": 9.03, ""kalman_vertical_velocity"": -11.29}"
1755008052.827069,2025-08-12T17:14:12.827069,7674,0,4,-0.32,-0.02,0.91,-18.84,-0.86,-7.13,6.19,10.37,-1.2833,36.8167,89,218453,101228.9,25,8,0,0,0,0,-53,8.03,-11.54,BEACON,"{""record_number"": 7674, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -53, ""acc_data"": {""ax"": -0.32, ""ay"": -0.02, ""az"": 0.91, ""pitch"": -18.84, ""roll"": -0.86}, ""gyro_data"": {""gx"": -7.13, ""gy"": 6.19, ""gz"": 10.37}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 89, ""time"": 218453}, ""alt_data"": {""pressure"": 101228.9, ""temperature"": 25, ""AGL"": 8, ""velocity"": 0, ""kalman_altitude"": 8.03, ""kalman_vertical_velocity"": -11.54}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -53}, ""communication_mode"": ""BEACON"", ""timestamp"": 1808, ""packets_received"": 5, ""kalman_data"": {""altitude"": 8.03, ""vertical_velocity"": -11.54}, ""kalman_altitude"": 8.03, ""kalman_vertical_velocity"": -11.54}"
1755008053.025074,2025-08-12T17:14:13.025074,7679,0,4,-0.31,-0.03,0.9,-18.22,-1.65,-11.04,2.59,3.81,-1.2833,36.8167,87,218653,101240.9,25,7,0,0,0,0,-54,7.03,-11.79,BEACON,"{""record_number"": 7679, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -54, ""acc_data"": {""ax"": -0.31, ""ay"": -0.03, ""az"": 0.9, ""pitch"": -18.22, ""roll"": -1.65}, ""gyro_data"": {""gx"": -11.04, ""gy"": 2.59, ""gz"": 3.81}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 87, ""time"": 218653}, ""alt_data"": {""pressure"": 101240.9, ""temperature"": 25, ""AGL"": 7, ""velocity"": 0, ""kalman_altitude"": 7.03, ""kalman_vertical_velocity"": -11.79}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -54}, ""communication_mode"": ""BEACON"", ""timestamp"": 1931, ""packets_received"": 6, ""kalman_data"": {""altitude"": 7.03, ""vertical_velocity"": -11.79}, ""kalman_altitude"": 7.03, ""kalman_vertical_velocity"": -11.79}"
1755008053.108457,2025-08-12T17:14:13.108457,7683,0,4,-0.32,-0.02,0.89,-18.48,-0.85,-8.69,-3.35,17.13,-1.2833,36.8167,86,218753,101253,25,6,0,0,0,0,-52,6.03,-12.04,BEACON,"{""record_number"": 7683, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.32, ""ay"": -0.02, ""az"": 0.89, ""pitch"": -18.48, ""roll"": -0.85}, ""gyro_data"": {""gx"": -8.69, ""gy"": -3.35, ""gz"": 17.13}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 86, ""time"": 218753}, ""alt_data"": {""pressure"": 101253, ""temperature"": 25, ""AGL"": 6, ""velocity"": 0, ""kalman_altitude"": 6.03, ""kalman_vertical_velocity"": -12.04}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 2052, ""packets_received"": 7, ""kalman_data"": {""altitude"": 6.03, ""vertical_velocity"": -12.04}, ""kalman_altitude"": 6.03, ""kalman_vertical_velocity"": -12.04}"
1755008053.211626,2025-08-12T17:14:13.211626,7687,0,4,-0.31,-0.01,0.91,-17.92,-1.42,-17.65,-1.68,5.91,-1.2833,36.8167,85,218852,101265,25,5,0,0,0,0,-52,5.03,-12.29,BEACON,"{""record_number"": 7687, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.31, ""ay"": -0.01, ""az"": 0.91, ""pitch"": -17.92, ""roll"": -1.42}, ""gyro_data"": {""gx"": -17.65, ""gy"": -1.68, ""gz"": 5.91}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 85, ""time"": 218852}, ""alt_data"": {""pressure"": 101265, ""temperature"": 25, ""AGL"": 5, ""velocity"": 0, ""kalman_altitude"": 5.03, ""kalman_vertical_velocity"": -12.29}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 2175, ""packets_received"": 8, ""kalman_data"": {""altitude"": 5.03, ""vertical_velocity"": -12.29}, ""kalman_altitude"": 5.03, ""kalman_vertical_velocity"": -12.29}"
1755008053.303425,2025-08-12T17:14:13.303425,7692,0,4,-0.3,-0.02,0.9,-17.89,-1.39,-3.38,4.57,4.54,-1.2833,36.8167,84,218953,101277,25,4,0,0,0,0,-52,4.03,-12.54,BEACON,"{""record_number"": 7692, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.3, ""ay"": -0.02, ""az"": 0.9, ""pitch"": -17.89, ""roll"": -1.39}, ""gyro_data"": {""gx"": -3.38, ""gy"": 4.57, ""gz"": 4.54}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 84, ""time"": 218953}, ""alt_data"": {""pressure"": 101277, ""temperature"": 25, ""AGL"": 4, ""velocity"": 0, ""kalman_altitude"": 4.03, ""kalman_vertical_velocity"": -12.54}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 2296, ""packets_received"": 9, ""kalman_data"": {""altitude"": 4.03, ""vertical_velocity"": -12.54}, ""kalman_altitude"": 4.03, ""kalman_vertical_velocity"": -12.54}"
1755008053.435978,2025-08-12T17:14:13.435978,7696,0,4,-0.31,-0.02,0.9,-17.31,-0.87,-11.65,-1.37,4.85,-1.2833,36.8167,83,219053,101289,25,3,0,0,0,0,-52,3.03,-12.79,BEACON,"{""record_number"": 7696, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -52, ""acc_data"": {""ax"": -0.31, ""ay"": -0.02, ""az"": 0.9, ""pitch"": -17.31, ""roll"": -0.87}, ""gyro_data"": {""gx"": -11.65, ""gy"": -1.37, ""gz"": 4.85}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 83, ""time"": 219053}, ""alt_data"": {""pressure"": 101289, ""temperature"": 25, ""AGL"": 3, ""velocity"": 0, ""kalman_altitude"": 3.03, ""kalman_vertical_velocity"": -12.79}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -52}, ""communication_mode"": ""BEACON"", ""timestamp"": 2419, ""packets_received"": 10, ""kalman_data"": {""altitude"": 3.03, ""vertical_velocity"": -12.79}, ""kalman_altitude"": 3.03, ""kalman_vertical_velocity"": -12.79}"
1755008053.610433,2025-08-12T17:14:13.610433,7701,0,4,-0.29,-0.02,0.89,-17.34,-1.05,-11.37,9.94,8.29,-1.2833,36.8167,81,219252,101301,25,2,0,0,0,0,-51,2.03,-13.04,BEACON,"{""record_number"": 7701, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.29, ""ay"": -0.02, ""az"": 0.89, ""pitch"": -17.34, ""roll"": -1.05}, ""gyro_data"": {""gx"": -11.37, ""gy"": 9.94, ""gz"": 8.29}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 81, ""time"": 219252}, ""alt_data"": {""pressure"": 101301, ""temperature"": 25, ""AGL"": 2, ""velocity"": 0, ""kalman_altitude"": 2.03, ""kalman_vertical_velocity"": -13.04}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 2539, ""packets_received"": 11, ""kalman_data"": {""altitude"": 2.03, ""vertical_velocity"": -13.04}, ""kalman_altitude"": 2.03, ""kalman_vertical_velocity"": -13.04}"
1755008053.716657,2025-08-12T17:14:13.716657,7705,0,4,-0.3,-0.02,0.89,-17.6,-1.66,-16.31,21.77,9.51,-1.2833,36.8167,80,219353,101313,25,1,0,0,0,0,-51,1.03,-13.29,BEACON,"{""record_number"": 7705, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.3, ""ay"": -0.02, ""az"": 0.89, ""pitch"": -17.6, ""roll"": -1.66}, ""gyro_data"": {""gx"": -16.31, ""gy"": 21.77, ""gz"": 9.51}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 80, ""time"": 219353}, ""alt_data"": {""pressure"": 101313, ""temperature"": 25, ""AGL"": 1, ""velocity"": 0, ""kalman_altitude"": 1.03, ""kalman_vertical_velocity"": -13.29}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 2663, ""packets_received"": 12, ""kalman_data"": {""altitude"": 1.03, ""vertical_velocity"": -13.29}, ""kalman_altitude"": 1.03, ""kalman_vertical_velocity"": -13.29}"
1755008053.817942,2025-08-12T17:14:13.817942,7710,0,4,-0.32,0,0.91,-18.57,-0.16,-4.18,37.8,25.95,-1.2833,36.8167,79,219453,101313,25,1,0,0,0,0,-51,1.03,-13.29,BEACON,"{""record_number"": 7710, ""operation_mode"": 0, ""state"": 4, ""battery_voltage"": 0, ""wifi_rssi"": -51, ""acc_data"": {""ax"": -0.32, ""ay"": 0, ""az"": 0.91, ""pitch"": -18.57, ""roll"": -0.16}, ""gyro_data"": {""gx"": -4.18, ""gy"": 37.8, ""gz"": 25.95}, ""gps_data"": {""latitude"": -1.2833, ""longitude"": 36.8167, ""gps_altitude"": 79, ""time"": 219453}, ""alt_data"": {""pressure"": 101313, ""temperature"": 25, ""AGL"": 1, ""velocity"": 0, ""kalman_altitude"": 1.03, ""kalman_vertical_velocity"": -13.29}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -51}, ""communication_mode"": ""BEACON"", ""timestamp"": 2786, ""packets_received"": 13, ""kalman_data"": {""altitude"": 1.03, ""vertical_velocity"": -13.29}, ""kalman_altitude"": 1.03, ""kalman_vertical_velocity"": -13.29}"
