timestamp,iso_timestamp,record_number,operation_mode,state,ax,ay,az,pitch,roll,gx,gy,gz,latitude,longitude,gps_altitude,gps_time,pressure,temperature,agl_altitude,velocity,pyro1_state,pyro2_state,battery_voltage,wifi_rssi,kalman_altitude,kalman_vertical_velocity,communication_mode,raw_data
1754567430.968283,2025-08-07T14:50:30.968283,1005,0,0,0.08,-0.07,0.96,4.12,-3.79,-11.37,5.3,4.05,-1.106049,36.97562,1554.3,11503300,846.18,28.94,0.35,0,0,0,0,-91,0.53,0.2,BEACON,"{""record_number"": 1005, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -91, ""acc_data"": {""ax"": 0.08, ""ay"": -0.07, ""az"": 0.96, ""pitch"": 4.12, ""roll"": -3.79}, ""gyro_data"": {""gx"": -11.37, ""gy"": 5.3, ""gz"": 4.05}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503300}, ""alt_data"": {""pressure"": 846.18, ""temperature"": 28.94, ""AGL"": 0.35, ""velocity"": 0, ""kalman_altitude"": 0.53, ""kalman_vertical_velocity"": 0.2}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -91}, ""communication_mode"": ""BEACON"", ""timestamp"": 1277, ""packets_received"": 1, ""kalman_data"": {""altitude"": 0.53, ""vertical_velocity"": 0.2}, ""kalman_altitude"": 0.53, ""kalman_vertical_velocity"": 0.2}"
1754567431.082169,2025-08-07T14:50:31.082169,1009,0,0,0.07,-0.06,0.96,4.45,-3.85,-11.49,4.3,4.39,-1.106049,36.97562,1554.3,11503300,846.16,28.94,0.57,0,0,0,0,-63,0.54,0.2,BEACON,"{""record_number"": 1009, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -63, ""acc_data"": {""ax"": 0.07, ""ay"": -0.06, ""az"": 0.96, ""pitch"": 4.45, ""roll"": -3.85}, ""gyro_data"": {""gx"": -11.49, ""gy"": 4.3, ""gz"": 4.39}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503300}, ""alt_data"": {""pressure"": 846.16, ""temperature"": 28.94, ""AGL"": 0.57, ""velocity"": 0, ""kalman_altitude"": 0.54, ""kalman_vertical_velocity"": 0.2}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -63}, ""communication_mode"": ""BEACON"", ""timestamp"": 1390, ""packets_received"": 2, ""kalman_data"": {""altitude"": 0.54, ""vertical_velocity"": 0.2}, ""kalman_altitude"": 0.54, ""kalman_vertical_velocity"": 0.2}"
1754567431.571004,2025-08-07T14:50:31.571004,1025,0,0,0.07,-0.07,0.96,4.34,-3.78,-11.07,4.3,2.99,-1.106049,36.97562,1554.3,11503400,846.15,28.95,0.73,0,0,0,0,-84,0.69,0.32,BEACON,"{""record_number"": 1025, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -84, ""acc_data"": {""ax"": 0.07, ""ay"": -0.07, ""az"": 0.96, ""pitch"": 4.34, ""roll"": -3.78}, ""gyro_data"": {""gx"": -11.07, ""gy"": 4.3, ""gz"": 2.99}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503400}, ""alt_data"": {""pressure"": 846.15, ""temperature"": 28.95, ""AGL"": 0.73, ""velocity"": 0, ""kalman_altitude"": 0.69, ""kalman_vertical_velocity"": 0.32}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -84}, ""communication_mode"": ""BEACON"", ""timestamp"": 1870, ""packets_received"": 3, ""kalman_data"": {""altitude"": 0.69, ""vertical_velocity"": 0.32}, ""kalman_altitude"": 0.69, ""kalman_vertical_velocity"": 0.32}"
1754567431.788128,2025-08-07T14:50:31.788128,1034,0,0,0.08,-0.06,0.96,4.43,-4.1,-10.7,4.36,3.93,-1.106049,36.97562,1554.3,11503400,846.22,28.96,-0.02,0,0,0,0,-86,0.35,0.03,BEACON,"{""record_number"": 1034, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -86, ""acc_data"": {""ax"": 0.08, ""ay"": -0.06, ""az"": 0.96, ""pitch"": 4.43, ""roll"": -4.1}, ""gyro_data"": {""gx"": -10.7, ""gy"": 4.36, ""gz"": 3.93}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503400}, ""alt_data"": {""pressure"": 846.22, ""temperature"": 28.96, ""AGL"": -0.02, ""velocity"": 0, ""kalman_altitude"": 0.35, ""kalman_vertical_velocity"": 0.03}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -86}, ""communication_mode"": ""BEACON"", ""timestamp"": 2097, ""packets_received"": 4, ""kalman_data"": {""altitude"": 0.35, ""vertical_velocity"": 0.03}, ""kalman_altitude"": 0.35, ""kalman_vertical_velocity"": 0.03}"
1754567432.135457,2025-08-07T14:50:32.135457,1047,0,0,0.08,-0.06,0.96,4.09,-4.04,-10.82,5.85,3.75,-1.106049,36.97562,1554.3,11503500,846.17,28.96,0.5,0,0,0,0,-89,0.39,0.06,BEACON,"{""record_number"": 1047, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -89, ""acc_data"": {""ax"": 0.08, ""ay"": -0.06, ""az"": 0.96, ""pitch"": 4.09, ""roll"": -4.04}, ""gyro_data"": {""gx"": -10.82, ""gy"": 5.85, ""gz"": 3.75}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503500}, ""alt_data"": {""pressure"": 846.17, ""temperature"": 28.96, ""AGL"": 0.5, ""velocity"": 0, ""kalman_altitude"": 0.39, ""kalman_vertical_velocity"": 0.06}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -89}, ""communication_mode"": ""BEACON"", ""timestamp"": 2443, ""packets_received"": 5, ""kalman_data"": {""altitude"": 0.39, ""vertical_velocity"": 0.06}, ""kalman_altitude"": 0.39, ""kalman_vertical_velocity"": 0.06}"
1754567434.203264,2025-08-07T14:50:34.203264,1123,0,0,0.08,-0.07,0.96,4.34,-4.12,-11.34,4.7,4.63,-1.106049,36.97562,1554.3,11503700,846.16,29,0.63,0,0,0,0,-60,0.54,0.18,BEACON,"{""record_number"": 1123, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -60, ""acc_data"": {""ax"": 0.08, ""ay"": -0.07, ""az"": 0.96, ""pitch"": 4.34, ""roll"": -4.12}, ""gyro_data"": {""gx"": -11.34, ""gy"": 4.7, ""gz"": 4.63}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503700}, ""alt_data"": {""pressure"": 846.16, ""temperature"": 29, ""AGL"": 0.63, ""velocity"": 0, ""kalman_altitude"": 0.54, ""kalman_vertical_velocity"": 0.18}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -60}, ""communication_mode"": ""BEACON"", ""timestamp"": 4512, ""packets_received"": 6, ""kalman_data"": {""altitude"": 0.54, ""vertical_velocity"": 0.18}, ""kalman_altitude"": 0.54, ""kalman_vertical_velocity"": 0.18}"
1754567434.343777,2025-08-07T14:50:34.343777,1127,0,0,0.08,-0.06,0.96,4.59,-4.04,-10.91,4.24,4.18,-1.106049,36.97562,1554.3,11503700,846.2,29.02,0.18,0,0,0,0,-64,0.33,0.01,BEACON,"{""record_number"": 1127, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -64, ""acc_data"": {""ax"": 0.08, ""ay"": -0.06, ""az"": 0.96, ""pitch"": 4.59, ""roll"": -4.04}, ""gyro_data"": {""gx"": -10.91, ""gy"": 4.24, ""gz"": 4.18}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503700}, ""alt_data"": {""pressure"": 846.2, ""temperature"": 29.02, ""AGL"": 0.18, ""velocity"": 0, ""kalman_altitude"": 0.33, ""kalman_vertical_velocity"": 0.01}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -64}, ""communication_mode"": ""BEACON"", ""timestamp"": 4624, ""packets_received"": 7, ""kalman_data"": {""altitude"": 0.33, ""vertical_velocity"": 0.01}, ""kalman_altitude"": 0.33, ""kalman_vertical_velocity"": 0.01}"
1754567434.435533,2025-08-07T14:50:34.435533,1131,0,0,0.07,-0.07,0.96,4.29,-4,-10.76,4.76,4.51,-1.106049,36.97562,1554.3,11503700,846.16,29.01,0.63,0,0,0,0,-84,0.66,0.27,BEACON,"{""record_number"": 1131, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -84, ""acc_data"": {""ax"": 0.07, ""ay"": -0.07, ""az"": 0.96, ""pitch"": 4.29, ""roll"": -4}, ""gyro_data"": {""gx"": -10.76, ""gy"": 4.76, ""gz"": 4.51}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503700}, ""alt_data"": {""pressure"": 846.16, ""temperature"": 29.01, ""AGL"": 0.63, ""velocity"": 0, ""kalman_altitude"": 0.66, ""kalman_vertical_velocity"": 0.27}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 1, ""timeout_exceeded"": false, ""rssi"": -84}, ""communication_mode"": ""BEACON"", ""timestamp"": 4737, ""packets_received"": 8, ""kalman_data"": {""altitude"": 0.66, ""vertical_velocity"": 0.27}, ""kalman_altitude"": 0.66, ""kalman_vertical_velocity"": 0.27}"
1754567434.679827,2025-08-07T14:50:34.679827,1136,0,0,0.07,-0.06,0.96,4.48,-4.19,-11.1,5.06,4.79,-1.106049,36.97562,1554.3,11503700,846.17,29.02,0.49,0,0,0,0,-69,0.55,0.18,BEACON,"{""record_number"": 1136, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -69, ""acc_data"": {""ax"": 0.07, ""ay"": -0.06, ""az"": 0.96, ""pitch"": 4.48, ""roll"": -4.19}, ""gyro_data"": {""gx"": -11.1, ""gy"": 5.06, ""gz"": 4.79}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503700}, ""alt_data"": {""pressure"": 846.17, ""temperature"": 29.02, ""AGL"": 0.49, ""velocity"": 0, ""kalman_altitude"": 0.55, ""kalman_vertical_velocity"": 0.18}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -69}, ""communication_mode"": ""BEACON"", ""timestamp"": 4870, ""packets_received"": 9, ""kalman_data"": {""altitude"": 0.55, ""vertical_velocity"": 0.18}, ""kalman_altitude"": 0.55, ""kalman_vertical_velocity"": 0.18}"
1754567435.6018,2025-08-07T14:50:35.601800,1153,0,0,0.08,-0.07,0.96,4.29,-3.98,-10.95,4.82,4.02,-1.106049,36.97562,1554.3,11503700,846.16,29.01,0.6,0,0,0,0,-90,0.61,0.22,BEACON,"{""record_number"": 1153, ""operation_mode"": 0, ""state"": 0, ""battery_voltage"": 0, ""wifi_rssi"": -90, ""acc_data"": {""ax"": 0.08, ""ay"": -0.07, ""az"": 0.96, ""pitch"": 4.29, ""roll"": -3.98}, ""gyro_data"": {""gx"": -10.95, ""gy"": 4.82, ""gz"": 4.02}, ""gps_data"": {""latitude"": -1.106049, ""longitude"": 36.97562, ""gps_altitude"": 1554.3, ""time"": 11503700}, ""alt_data"": {""pressure"": 846.16, ""temperature"": 29.01, ""AGL"": 0.6, ""velocity"": 0, ""kalman_altitude"": 0.61, ""kalman_vertical_velocity"": 0.22}, ""chute_state"": {""pyro1_state"": 0, ""pyro2_state"": 0}, ""connection_status"": {""connected"": true, ""has_ever_connected"": true, ""packet_age_ms"": 0, ""timeout_exceeded"": false, ""rssi"": -90}, ""communication_mode"": ""BEACON"", ""timestamp"": 5320, ""packets_received"": 10, ""kalman_data"": {""altitude"": 0.61, ""vertical_velocity"": 0.22}, ""kalman_altitude"": 0.61, ""kalman_vertical_velocity"": 0.22}"
